3.29662E-05
0.00183885
0.00385977
0.00564137
0.0071606
0.00731387
0.00739035
0.00731457
0.00741604
0.00764091
0.00800394
0.00839822
0.00877135
0.00892917
0.00893458
0.0089608
0.00895017
0.00925688
0.00961637
0.00998077
0.0103419
0.0103792
0.0104074
0.0104502
0.0104873
0.0107835
0.0111736
0.0114911
0.0117747
0.0118006
0.0118238
0.0118576
0.0117023
0.0114464
0.0111517
0.0108416
0.0106597
0.0106273
0.0106886
0.0106156
0.0104416
0.0101428
0.00984074
0.00947868
0.00936705
0.00935193
0.00936
0.0093234
0.00907808
0.00873077
0.00838029
0.00805241
0.00794229
0.00790964
0.00793953
0.0079496
0.00824922
0.00850721
0.00885774
0.00928566
0.00923097
0.00928202
0.00927584
0.00936133
0.00967195
0.0100145
0.010295
0.0106192
0.0105499
0.0105003
0.0106125
0.0107644
0.0110542
0.0114135
0.0117038
0.0118655
0.0118947
0.0118271
0.0118419
0.0117449
0.0114135
0.0111134
0.0107727
0.0107109
0.0106939
0.0107121
0.0107478
0.0104118
0.0100878
0.00978824
0.00948085
0.00940405
0.00929231
0.00942305
0.00945984
0.00906473
0.00868217
0.00838183
0.00800037
0.00807194
0.0080005
0.007998
0.00800326
0.0069446
0.00553782
0.00400919
0.00170587
0.00046795
